3329,ΔΗΜΟΣ,ΣΑΡΑΝΤΑΠΟΡΟΥ,33
3332,ΚΟΙΝ.,ΤΣΑΡΙΤΣΑΝΗΣ,33
3305,ΔΗΜΟΣ,ΑΡΜΕΝΙΟΥ,33
3314,ΔΗΜΟΣ,ΚΙΛΕΛΕΡ,33
3316,ΔΗΜΟΣ,ΚΡΑΝΝΩΝΟΣ,33
3324,ΔΗΜΟΣ,ΝΙΚΑΙΑΣ,33
3326,ΔΗΜΟΣ,ΠΛΑΤΥΚΑΜΠΟΥ,33
3307,ΔΗΜΟΣ,ΓΙΑΝΝΟΥΛΗΣ,33
3315,ΔΗΜΟΣ,ΚΟΙΛΑΔΑΣ,33
3318,ΔΗΜΟΣ,ΛΑΡΙΣΑΙΩΝ,33
3302,ΚΟΙΝ.,ΑΜΠΕΛΑΚΙΩΝ,33
3308,ΔΗΜΟΣ,ΓΟΝΝΩΝ,33
3313,ΔΗΜΟΣ,ΚΑΤΩ ΟΛΥΜΠΟΥ,33
3320,ΔΗΜΟΣ,ΜΑΚΡΥΧΩΡΙΟΥ,33
3323,ΔΗΜΟΣ,ΝΕΣΣΩΝΟΣ,33
3303,ΔΗΜΟΣ,ΑΜΠΕΛΩΝΟΣ,33
3330,ΔΗΜΟΣ,ΤΥΡΝΑΒΟΥ,33
3310,ΔΗΜΟΣ,ΕΝΙΠΠΕΑ,33
3322,ΔΗΜΟΣ,ΝΑΡΘΑΚΙΟΥ,33
3327,ΔΗΜΟΣ,ΠΟΛΥΔΑΜΑΝΤΑ,33
3331,ΔΗΜΟΣ,ΦΑΡΣΑΛΩΝ,33
3703,ΔΗΜΟΣ,ΑΛΜΥΡΟΥ,37
3705,ΚΟΙΝ.,ΑΝΑΒΡΑΣ,37
3720,ΔΗΜΟΣ,ΠΤΕΛΕΟΥ,37
3724,ΔΗΜΟΣ,ΣΟΥΡΠΗΣ,37
3701,ΔΗΜΟΣ,ΑΓΡΙΑΣ,37
3702,ΔΗΜΟΣ,ΑΙΣΩΝΙΑΣ,37
3707,ΔΗΜΟΣ,ΑΡΤΕΜΙΔΑΣ,37
3709,ΔΗΜΟΣ,ΒΟΛΟΥ,37
3711,ΔΗΜΟΣ,ΙΩΛΚΟΥ,37
3714,ΚΟΙΝ.,ΜΑΚΡΙΝΙΤΣΗΣ,37
3717,ΔΗΜΟΣ,ΝΕΑΣ ΑΓΧΙΑΛΟΥ,37
3718,ΔΗΜΟΣ,ΝΕΑΣ ΙΩΝΙΑΣ,37
3719,ΔΗΜΟΣ,ΠΟΡΤΑΡΙΑΣ,37
3710,ΔΗΜΟΣ,ΖΑΓΟΡΑΣ,37
3716,ΔΗΜΟΣ,ΜΟΥΡΕΣΙΟΥ,37
3706,ΔΗΜΟΣ,ΑΡΓΑΛΑΣΤΗΣ,37
3708,ΔΗΜΟΣ,ΑΦΕΤΩΝ,37
3715,ΔΗΜΟΣ,ΜΗΛΕΩΝ,37
3721,ΔΗΜΟΣ,ΣΗΠΙΑΔΟΣ,37
3725,ΚΟΙΝ.,ΤΡΙΚΕΡΙΟΥ,37
3712,ΔΗΜΟΣ,ΚΑΡΛΑΣ,37
3713,ΚΟΙΝ.,ΚΕΡΑΜΙΔΙΟΥ,37
3726,ΔΗΜΟΣ,ΦΕΡΩΝ,37
3704,ΔΗΜΟΣ,ΑΛΟΝΝΗΣΟΥ,37
3722,ΔΗΜΟΣ,ΣΚΙΑΘΟΥ,37
3723,ΔΗΜΟΣ,ΣΚΟΠΕΛΟΥ,37
4802,ΚΟΙΝ.,ΑΣΠΡΟΠΟΤΑΜΟΥ,48
4803,ΔΗΜΟΣ,ΒΑΣΙΛΙΚΗΣ,48
4806,ΔΗΜΟΣ,ΚΑΛΑΜΠΑΚΑΣ,48
4808,ΔΗΜΟΣ,ΚΑΣΤΑΝΙΑΣ,48
4809,ΔΗΜΟΣ,ΚΛΕΙΝΟΒΟΥ,48
4811,ΔΗΜΟΣ,ΜΑΛΑΚΑΣΙΟΥ,48
4823,ΔΗΜΟΣ,ΤΥΜΦΑΙΩΝ,48
4826,ΔΗΜΟΣ,ΧΑΣΙΩΝ,48
4801,ΔΗΜΟΣ,ΑΙΘΗΚΩΝ,48
4804,ΔΗΜΟΣ,ΓΟΜΦΩΝ,48
4813,ΚΟΙΝ.,ΜΥΡΟΦΥΛΛΟΥ,48
4814,ΚΟΙΝ.,ΝΕΡΑΙΔΑΣ,48
4819,ΔΗΜΟΣ,ΠΙΑΛΕΙΩΝ,48
4821,ΔΗΜΟΣ,ΠΙΝΔΕΩΝ,48
4820,ΔΗΜΟΣ,ΠΥΛΗΣ,48
4805,ΔΗΜΟΣ,ΕΣΤΙΑΙΩΤΙΔΑΣ,48
4807,ΔΗΜΟΣ,ΚΑΛΛΙΔΕΝΔΡΟΥ,48
4810,ΔΗΜΟΣ,ΚΟΖΙΑΚΑ,48
4812,ΔΗΜΟΣ,ΜΕΓΑΛΩΝ ΚΑΛΥΒΙΩΝ,48
4816,ΔΗΜΟΣ,ΠΑΛΗΟΚΑΣΤΡΟΥ,48
4817,ΔΗΜΟΣ,ΠΑΡΑΛΗΘΑΙΩΝ,48
4822,ΔΗΜΟΣ,ΤΡΙΚΚΑΙΩΝ,48
4824,ΔΗΜΟΣ,ΦΑΛΩΡΕΙΑΣ,48
4815,ΔΗΜΟΣ,ΟΙΧΑΛΙΑΣ,48
4818,ΔΗΜΟΣ,ΠΕΛΙΝΝΑΙΩΝ,48
4825,ΔΗΜΟΣ,ΦΑΡΚΑΔΟΝΑΣ,48
1601,ΔΗΜΟΣ,ΑΛΥΚΩΝ,16
1602,ΔΗΜΟΣ,ΑΡΚΑΔΙΩΝ,16
1603,ΔΗΜΟΣ,ΑΡΤΕΜΙΣΙΩΝ,16
1604,ΔΗΜΟΣ,ΕΛΑΤΙΩΝ,16
1605,ΔΗΜΟΣ,ΖΑΚΥΝΘΙΩΝ,16
1606,ΔΗΜΟΣ,ΛΑΓΑΝΑ,16
2704,ΔΗΜΟΣ,ΙΘΑΚΗΣ,27
2601,ΔΗΜΟΣ,ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ,26
2602,ΔΗΜΟΣ,ΑΧΙΛΛΕΙΩΝ,26
2603,ΚΟΙΝ.,ΕΡΕΙΚΟΥΣΣΗΣ,26
2604,ΔΗΜΟΣ,ΕΣΠΕΡΙΩΝ,26
2605,ΔΗΜΟΣ,ΘΙΝΑΛΙΟΥ,26
2606,ΔΗΜΟΣ,ΚΑΣΣΩΠΑΙΩΝ,26
2607,ΔΗΜΟΣ,ΚΕΡΚΥΡΑΙΩΝ,26
2608,ΔΗΜΟΣ,ΚΟΡΙΣΣΙΩΝ,26
2609,ΔΗΜΟΣ,ΛΕΥΚΙΜΜΑΙΩΝ,26
2610,ΚΟΙΝ.,ΜΑΘΡΑΚΙΟΥ,26
2611,ΔΗΜΟΣ,ΜΕΛΙΤΕΙΕΩΝ,26
2612,ΚΟΙΝ.,ΟΘΩΝΩΝ,26
2613,ΔΗΜΟΣ,ΠΑΛΑΙΟΚΑΣΤΡΙΤΩΝ,26
2614,ΔΗΜΟΣ,ΠΑΞΩΝ,26
2615,ΔΗΜΟΣ,ΠΑΡΕΛΙΩΝ,26
2616,ΔΗΜΟΣ,ΦΑΙΑΚΩΝ,26
2701,ΔΗΜΟΣ,ΑΡΓΟΣΤΟΛΙΟΥ,27
2702,ΔΗΜΟΣ,ΕΛΕΙΟΥ - ΠΡΟΝΩΝ,27
2703,ΔΗΜΟΣ,ΕΡΙΣΟΥ,27
2705,ΔΗΜΟΣ,ΛΕΙΒΑΘΟΥΣ,27
2706,ΚΟΙΝ.,ΟΜΑΛΩΝ,27
2707,ΔΗΜΟΣ,ΠΑΛΙΚΗΣ,27
2708,ΔΗΜΟΣ,ΠΥΛΑΡΕΩΝ,27
2709,ΔΗΜΟΣ,ΣΑΜΗΣ,27
3601,ΔΗΜΟΣ,ΑΠΟΛΛΩΝΙΩΝ,36
3602,ΔΗΜΟΣ,ΕΛΛΟΜΕΝΟΥ,36
3603,ΚΟΙΝ.,ΚΑΛΑΜΟΥ,36
3604,ΔΗΜΟΣ,ΚΑΡΥΑΣ,36
3605,ΚΟΙΝ.,ΚΑΣΤΟΥ,36
3606,ΔΗΜΟΣ,ΛΕΥΚΑΔΟΣ,36
3608,ΔΗΜΟΣ,ΣΦΑΚΙΩΤΩΝ,36
3607,ΔΗΜΟΣ,ΜΕΓΑΝΗΣΙΟΥ,36
0201,ΔΗΜΟΣ,ΑΓΓΕΛΟΚΑΣΤΡΟΥ,2
0202,ΔΗΜΟΣ,ΑΓΡΙΝΙΟΥ,2
0209,ΔΗΜΟΣ,ΑΡΑΚΥΝΘΟΥ,2
0212,ΔΗΜΟΣ,ΘΕΣΤΙΕΩΝ,2
0215,ΔΗΜΟΣ,ΜΑΚΡΥΝΕΙΑΣ,2
0220,ΔΗΜΟΣ,ΝΕΑΠΟΛΗΣ,2
0222,ΔΗΜΟΣ,ΠΑΝΑΙΤΩΛΙΚΟΥ,2
0223,ΔΗΜΟΣ,ΠΑΡΑΒΟΛΑΣ,2
0224,ΔΗΜΟΣ,ΠΑΡΑΚΑΜΠΥΛΙΩΝ,2
0227,ΔΗΜΟΣ,ΣΤΡΑΤΟΥ,2
0206,ΔΗΜΟΣ,ΑΝΑΚΤΟΡΙΟΥ,2
0216,ΔΗΜΟΣ,ΜΕΔΕΩΝΟΣ,2
0214,ΔΗΜΟΣ,ΠΑΛΑΙΡΟΥ,2
0205,ΔΗΜΟΣ,ΑΜΦΙΛΟΧΙΑΣ,2
0213,ΔΗΜΟΣ,ΙΝΑΧΟΥ,2
0217,ΔΗΜΟΣ,ΜΕΝΙΔΙΟΥ,2
0211,ΔΗΜΟΣ,ΘΕΡΜΟΥ,2
0203,ΔΗΜΟΣ,ΑΙΤΩΛΙΚΟΥ,2
0218,ΔΗΜΟΣ,ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,2
0221,ΔΗΜΟΣ,ΟΙΝΙΑΔΩΝ,2
0207,ΔΗΜΟΣ,ΑΝΤΙΡΡΙΟΥ,2
0208,ΔΗΜΟΣ,ΑΠΟΔΟΤΙΑΣ,2
0219,ΔΗΜΟΣ,ΝΑΥΠΑΚΤΟΥ,2
0225,ΔΗΜΟΣ,ΠΛΑΤΑΝΟΥ,2
0226,ΔΗΜΟΣ,ΠΥΛΛΗΝΗΣ,2
0229,ΔΗΜΟΣ,ΧΑΛΚΕΙΑΣ,2
0204,ΔΗΜΟΣ,ΑΛΥΖΙΑΣ,2
0210,ΔΗΜΟΣ,ΑΣΤΑΚΟΥ,2
0228,ΔΗΜΟΣ,ΦΥΤΕΙΩΝ,2
0701,ΔΗΜΟΣ,ΑΙΓΕΙΡΑΣ,7
0702,ΔΗΜΟΣ,ΑΙΓΙΟΥ,7
0703,ΔΗΜΟΣ,ΑΚΡΑΤΑΣ,7
0706,ΔΗΜΟΣ,ΔΙΑΚΟΠΤΟΥ,7
0708,ΔΗΜΟΣ,ΕΡΙΝΕΟΥ,7
0720,ΔΗΜΟΣ,ΣΥΜΠΟΛΙΤΕΙΑΣ,7
0707,ΔΗΜΟΣ,ΔΥΜΗΣ,7
0711,ΔΗΜΟΣ,ΛΑΡΙΣΣΟΥ,7
0715,ΔΗΜΟΣ,ΜΟΒΡΗΣ,7
0723,ΔΗΜΟΣ,ΩΛΕΝΙΑΣ,7
0710,ΚΟΙΝ.,ΚΑΛΕΝΤΖΙΟΥ,7
0712,ΚΟΙΝ.,ΛΕΟΝΤΙΟΥ,7
0721,ΔΗΜΟΣ,ΤΡΙΤΑΙΑΣ,7
0722,ΔΗΜΟΣ,ΦΑΡΡΩΝ,7
0704,ΔΗΜΟΣ,ΑΡΟΑΝΙΑΣ,7
0709,ΔΗΜΟΣ,ΚΑΛΑΒΡΥΤΩΝ,7
0713,ΔΗΜΟΣ,ΚΛΕΙΤΟΡΙΑΣ,7
0716,ΔΗΜΟΣ,ΠΑΪΩΝ,7
0705,ΔΗΜΟΣ,ΒΡΑΧΝΑΙΙΚΩΝ,7
0714,ΔΗΜΟΣ,ΜΕΣΣΑΤΙΔΟΣ,7
0717,ΔΗΜΟΣ,ΠΑΡΑΛΙΑΣ,7
0718,ΔΗΜΟΣ,ΠΑΤΡΕΩΝ,7
0719,ΔΗΜΟΣ,ΡΙΟΥ,7
1703,ΔΗΜΟΣ,ΑΝΔΡΑΒΙΔΑΣ,17
1707,ΔΗΜΟΣ,ΒΟΥΠΡΑΣΙΑΣ,17
1712,ΔΗΜΟΣ,ΚΑΣΤΡΟΥ - ΚΥΛΛΗΝΗΣ,17
1715,ΔΗΜΟΣ,ΛΕΧΑΙΝΩΝ,17
1701,ΔΗΜΟΣ,ΑΛΙΦΕΙΡΑΣ,17
1704,ΔΗΜΟΣ,ΑΝΔΡΙΤΣΑΙΝΗΣ,17
1718,ΔΗΜΟΣ,ΣΚΙΛΛΟΥΝΤΟΣ,17
1705,ΔΗΜΟΣ,ΑΡΧΑΙΑΣ ΟΛΥΜΠΙΑΣ,17
1713,ΔΗΜΟΣ,ΛΑΜΠΕΙΑΣ,17
1714,ΔΗΜΟΣ,ΛΑΣΙΩΝΟΣ,17
1721,ΔΗΜΟΣ,ΦΟΛΟΗΣ,17
1710,ΔΗΜΟΣ,ΖΑΧΑΡΩΣ,17
1720,ΔΗΜΟΣ,ΦΙΓΑΛΕΙΑΣ,17
1702,ΔΗΜΟΣ,ΑΜΑΛΙΑΔΟΣ,17
1716,ΔΗΜΟΣ,ΠΗΝΕΙΑΣ,17
1706,ΔΗΜΟΣ,ΒΑΡΘΟΛΟΜΙΟΥ,17
1709,ΔΗΜΟΣ,ΓΑΣΤΟΥΝΗΣ,17
1719,ΔΗΜΟΣ,ΤΡΑΓΑΝΟΥ,17
1708,ΔΗΜΟΣ,ΒΩΛΑΚΟΣ,17
1711,ΔΗΜΟΣ,ΙΑΡΔΑΝΟΥ,17
1717,ΔΗΜΟΣ,ΠΥΡΓΟΥ,17
1722,ΔΗΜΟΣ,ΩΛΕΝΗΣ,17
0802,ΔΗΜΟΣ,ΑΛΙΑΡΤΟΥ,8
0809,ΔΗΜΟΣ,ΘΕΣΠΙΕΩΝ,8
0803,ΚΟΙΝ.,ΑΝΤΙΚΥΡΑΣ,8
0804,ΔΗΜΟΣ,ΑΡΑΧΟΒΗΣ,8
0808,ΔΗΜΟΣ,ΔΙΣΤΟΜΟΥ,8
0805,ΔΗΜΟΣ,ΒΑΓΙΩΝ,8
0810,ΔΗΜΟΣ,ΘΗΒΑΙΩΝ,8
0811,ΔΗΜΟΣ,ΘΙΣΒΗΣ,8
0817,ΔΗΜΟΣ,ΠΛΑΤΑΙΩΝ,8
0806,ΔΗΜΟΣ,ΔΑΥΛΕΙΑΣ,8
0812,ΔΗΜΟΣ,ΚΟΡΩΝΕΙΑΣ,8
0813,ΚΟΙΝ.,ΚΥΡΙΑΚΙΟΥ,8
0814,ΔΗΜΟΣ,ΛΕΒΑΔΕΩΝ,8
0820,ΔΗΜΟΣ,ΧΑΙΡΩΝΕΙΑΣ,8
0801,ΔΗΜΟΣ,ΑΚΡΑΙΦΝΙΑΣ,8
0816,ΔΗΜΟΣ,ΟΡΧΟΜΕΝΟΥ,8
0807,ΔΗΜΟΣ,ΔΕΡΒΕΝΟΧΩΡΙΩΝ,8
0815,ΔΗΜΟΣ,ΟΙΝΟΦΥΤΩΝ,8
0818,ΔΗΜΟΣ,ΣΧΗΜΑΤΑΡΙΟΥ,8
0819,ΔΗΜΟΣ,ΤΑΝΑΓΡΑΣ,8
1407,ΔΗΜΟΣ,ΔΙΡΦΥΩΝ,14
1420,ΔΗΜΟΣ,ΜΕΣΣΑΠΙΩΝ,14
1402,ΔΗΜΟΣ,ΑΜΑΡΥΝΘΙΩΝ,14
1410,ΔΗΜΟΣ,ΕΡΕΤΡΙΑΣ,14
1401,ΔΗΜΟΣ,ΑΙΔΗΨΟΥ,14
1404,ΔΗΜΟΣ,ΑΡΤΕΜΙΣΙΟΥ,14
1411,ΔΗΜΟΣ,ΙΣΤΙΑΙΑΣ,14
1418,ΚΟΙΝ.,ΛΙΧΑΔΟΣ,14
1427,ΔΗΜΟΣ,ΩΡΕΩΝ,14
1412,ΔΗΜΟΣ,ΚΑΡΥΣΤΟΥ,14
1413,ΚΟΙΝ.,ΚΑΦΗΡΕΩΣ,14
1419,ΔΗΜΟΣ,ΜΑΡΜΑΡΙΟΥ,14
1424,ΔΗΜΟΣ,ΣΤΥΡΕΩΝ,14
1406,ΔΗΜΟΣ,ΑΥΛΩΝΟΣ,14
1408,ΔΗΜΟΣ,ΔΥΣΤΙΩΝ,14
1415,ΔΗΜΟΣ,ΚΟΝΙΣΤΡΩΝ,14
1416,ΔΗΜΟΣ,ΚΥΜΗΣ,14
1425,ΔΗΜΟΣ,ΤΑΜΥΝΕΩΝ,14
1409,ΔΗΜΟΣ,ΕΛΥΜΝΙΩΝ,14
1414,ΔΗΜΟΣ,ΚΗΡΕΩΣ,14
1422,ΔΗΜΟΣ,ΝΗΛΕΩΣ,14
1423,ΔΗΜΟΣ,ΣΚΥΡΟΥ,14
1403,ΔΗΜΟΣ,ΑΝΘΗΔΩΝΟΣ,14
1405,ΔΗΜΟΣ,ΑΥΛΙΔΟΣ,14
1417,ΔΗΜΟΣ,ΛΗΛΑΝΤΙΩΝ,14
1421,ΔΗΜΟΣ,ΝΕΑΣ ΑΡΤΑΚΗΣ,14
1426,ΔΗΜΟΣ,ΧΑΛΚΙΔΕΩΝ,14
1501,ΔΗΜΟΣ,ΑΓΡΑΦΩΝ,15
1502,ΔΗΜΟΣ,ΑΠΕΡΑΝΤΙΩΝ,15
1503,ΔΗΜΟΣ,ΑΣΠΡΟΠΟΤΑΜΟΥ,15
1504,ΔΗΜΟΣ,ΒΙΝΙΑΝΗΣ,15
1511,ΔΗΜΟΣ,ΦΡΑΓΚΙΣΤΑΣ,15
1505,ΔΗΜΟΣ,ΔΟΜΝΙΣΤΑΣ,15
1506,ΔΗΜΟΣ,ΚΑΡΠΕΝΗΣΙΟΥ,15
1507,ΔΗΜΟΣ,ΚΤΗΜΕΝΙΩΝ,15
1508,ΔΗΜΟΣ,ΠΟΤΑΜΙΑΣ,15
1509,ΔΗΜΟΣ,ΠΡΟΥΣΣΟΥ,15
1510,ΔΗΜΟΣ,ΦΟΥΡΝΑ,15
4903,ΔΗΜΟΣ,ΑΜΦΙΚΛΕΙΑΣ,49
4908,ΔΗΜΟΣ,ΕΛΑΤΕΙΑΣ,49
4923,ΔΗΜΟΣ,ΤΙΘΟΡΕΑΣ,49
4907,ΔΗΜΟΣ,ΔΟΜΟΚΟΥ,49
4910,ΔΗΜΟΣ,ΘΕΣΣΑΛΙΩΤΙΔΟΣ,49
4917,ΔΗΜΟΣ,ΞΥΝΙΑΔΟΣ,49
4905,ΔΗΜΟΣ,ΓΟΡΓΟΠΟΤΑΜΟΥ,49
4912,ΔΗΜΟΣ,ΛΑΜΙΕΩΝ,49
4913,ΔΗΜΟΣ,ΛΕΙΑΝΟΚΛΑΔΙΟΥ,49
4919,ΚΟΙΝ.,ΠΑΥΛΙΑΝΗΣ,49
4925,ΔΗΜΟΣ,ΥΠΑΤΗΣ,49
4904,ΔΗΜΟΣ,ΑΤΑΛΑΝΤΗΣ,49
4906,ΔΗΜΟΣ,ΔΑΦΝΟΥΣΙΩΝ,49
4915,ΔΗΜΟΣ,ΜΑΛΕΣΙΝΗΣ,49
4918,ΔΗΜΟΣ,ΟΠΟΥΝΤΙΩΝ,49
4901,ΔΗΜΟΣ,ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ ΤΥΜΦΡΗΣΤΟΥ,49
4914,ΔΗΜΟΣ,ΜΑΚΡΑΚΩΜΗΣ,49
4921,ΔΗΜΟΣ,ΣΠΕΡΧΕΙΑΔΟΣ,49
4924,ΚΟΙΝ.,ΤΥΜΦΡΗΣΤΟΥ,49
4902,ΔΗΜΟΣ,ΑΓΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,49
4911,ΔΗΜΟΣ,ΚΑΜΕΝΩΝ ΒΟΥΡΛΩΝ,49
4916,ΔΗΜΟΣ,ΜΩΛΟΥ,49
4909,ΔΗΜΟΣ,ΕΧΙΝΑΙΩΝ,49
4920,ΔΗΜΟΣ,ΠΕΛΑΣΓΙΑΣ,49
4922,ΔΗΜΟΣ,ΣΤΥΛΙΔΟΣ,49
5101,ΔΗΜΟΣ,ΑΜΦΙΣΣΗΣ,51
5103,ΔΗΜΟΣ,ΓΑΛΑΞΙΔΙΟΥ,51
5104,ΔΗΜΟΣ,ΓΡΑΒΙΑΣ,51
5105,ΔΗΜΟΣ,ΔΕΛΦΩΝ,51
5106,ΔΗΜΟΣ,ΔΕΣΦΙΝΑΣ,51
5108,ΔΗΜΟΣ,ΙΤΕΑΣ,51
5109,ΔΗΜΟΣ,ΚΑΛΛΙΕΩΝ,51
5111,ΔΗΜΟΣ,ΠΑΡΝΑΣΣΟΥ,51
5102,ΔΗΜΟΣ,ΒΑΡΔΟΥΣΙΩΝ,51
5107,ΔΗΜΟΣ,ΕΥΠΑΛΙΟΥ,51
5110,ΔΗΜΟΣ,ΛΙΔΩΡΙΚΙΟΥ,51
5112,ΔΗΜΟΣ,ΤΟΛΟΦΩΝΟΣ,51
0102,ΔΗΜΟΣ,ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,1
0108,ΔΗΜΟΣ,ΑΜΑΡΟΥΣΙΟΥ,1
0110,ΔΗΜΟΣ,ΒΡΙΛΗΣΣΙΩΝ,1
0119,ΔΗΜΟΣ,ΗΡΑΚΛΕΙΟΥ,1
0115,ΔΗΜΟΣ,ΕΚΑΛΗΣ,1
0124,ΔΗΜΟΣ,ΚΗΦΙΣΙΑΣ,1
0129,ΔΗΜΟΣ,ΝΕΑΣ ΕΡΥΘΡΑΙΑΣ,1
0125,ΔΗΜΟΣ,ΛΥΚΟΒΡΥΣΕΩΣ,1
0141,ΔΗΜΟΣ,ΠΕΥΚΗΣ,1
0127,ΔΗΜΟΣ,ΜΕΤΑΜΟΡΦΩΣΕΩΣ,1
0130,ΔΗΜΟΣ,ΝΕΑΣ ΙΩΝΙΑΣ,1
0137,ΔΗΜΟΣ,ΠΑΠΑΓΟΥ,1
0147,ΔΗΜΟΣ,ΧΟΛΑΡΓΟΥ,1
0126,ΔΗΜΟΣ,ΜΕΛΙΣΣΙΩΝ,1
0131,ΔΗΜΟΣ,ΝΕΑΣ ΠΕΝΤΕΛΗΣ,1
0138,ΔΗΜΟΣ,ΠΕΝΤΕΛΗΣ,1
0135,ΔΗΜΟΣ,ΝΕΟΥ ΨΥΧΙΚΟΥ,1
0144,ΔΗΜΟΣ,ΦΙΛΟΘΕΗΣ,1
0148,ΔΗΜΟΣ,ΨΥΧΙΚΟΥ,1
0146,ΔΗΜΟΣ,ΧΑΛΑΝΔΡΙΟΥ,1
0101,ΔΗΜΟΣ,ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,1
0104,ΔΗΜΟΣ,ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,1
0123,ΔΗΜΟΣ,ΚΑΜΑΤΕΡΟΥ,1
0106,ΔΗΜΟΣ,ΑΙΓΑΛΕΩ,1
0120,ΔΗΜΟΣ,ΙΛΙΟΥ (ΝΕΩΝ ΛΙΟΣΙΩΝ),1
0139,ΔΗΜΟΣ,ΠΕΡΙΣΤΕΡΙΟΥ,1
0140,ΔΗΜΟΣ,ΠΕΤΡΟΥΠΟΛΕΩΣ,1
0145,ΔΗΜΟΣ,ΧΑΪΔΑΡΙΟΥ,1
0105,ΔΗΜΟΣ,ΑΘΗΝΑΙΩΝ,1
0111,ΔΗΜΟΣ,ΒΥΡΩΝΟΣ,1
0112,ΔΗΜΟΣ,ΓΑΛΑΤΣΙΟΥ,1
0114,ΔΗΜΟΣ,ΔΑΦΝΗΣ,1
0143,ΔΗΜΟΣ,ΥΜΗΤΤΟΥ,1
0117,ΔΗΜΟΣ,ΖΩΓΡΑΦΟΥ,1
0118,ΔΗΜΟΣ,ΗΛΙΟΥΠΟΛΕΩΣ,1
0121,ΔΗΜΟΣ,ΚΑΙΣΑΡΙΑΝΗΣ,1
0133,ΔΗΜΟΣ,ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ,1
0134,ΔΗΜΟΣ,ΝΕΑΣ ΧΑΛΚΗΔΟΝΟΣ,1
0103,ΔΗΜΟΣ,ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ,1
0107,ΔΗΜΟΣ,ΑΛΙΜΟΥ,1
0113,ΔΗΜΟΣ,ΓΛΥΦΑΔΑΣ,1
0109,ΔΗΜΟΣ,ΑΡΓΥΡΟΥΠΟΛΕΩΣ,1
0116,ΔΗΜΟΣ,ΕΛΛΗΝΙΚΟΥ,1
0122,ΔΗΜΟΣ,ΚΑΛΛΙΘΕΑΣ,1
0128,ΔΗΜΟΣ,ΜΟΣΧΑΤΟΥ,1
0142,ΔΗΜΟΣ,ΤΑΥΡΟΥ,1
0132,ΔΗΜΟΣ,ΝΕΑΣ ΣΜΥΡΝΗΣ,1
0136,ΔΗΜΟΣ,ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ,1
4006,ΔΗΜΟΣ,ΔΡΑΠΕΤΣΩΝΑΣ,40
4007,ΔΗΜΟΣ,ΚΕΡΑΤΣΙΝΙΟΥ,40
4008,ΔΗΜΟΣ,ΚΟΡΥΔΑΛΛΟΥ,40
4001,ΔΗΜΟΣ,ΑΓΙΟΥ ΙΩΑΝΝΟΥ ΡΕΝΤΗ,40
4011,ΔΗΜΟΣ,ΝΙΚΑΙΑΣ,40
4012,ΔΗΜΟΣ,ΠΕΙΡΑΙΩΣ,40
4013,ΔΗΜΟΣ,ΠΕΡΑΜΑΤΟΣ,40
4002,ΚΟΙΝ.,ΑΓΚΙΣΤΡΙΟΥ,40
4003,ΔΗΜΟΣ,ΑΙΓΙΝΑΣ,40
4005,ΚΟΙΝ.,ΑΝΤΙΚΥΘΗΡΩΝ,40
4009,ΔΗΜΟΣ,ΚΥΘΗΡΩΝ,40
4014,ΔΗΜΟΣ,ΠΟΡΟΥ,40
4004,ΔΗΜΟΣ,ΑΜΠΕΛΑΚΙΩΝ,40
4015,ΔΗΜΟΣ,ΣΑΛΑΜΙΝΑΣ,40
4016,ΔΗΜΟΣ,ΣΠΕΤΣΩΝ,40
4010,ΔΗΜΟΣ,ΜΕΘΑΝΩΝ,40
4017,ΔΗΜΟΣ,ΤΡΟΙΖΗΝΟΣ,40
4018,ΔΗΜΟΣ,ΥΔΡΑΣ,40
0309,ΔΗΜΟΣ,ΑΧΑΡΝΩΝ,3
0319,ΔΗΜΟΣ,ΘΡΑΚΟΜΑΚΕΔΟΝΩΝ,3
0310,ΔΗΜΟΣ,ΒΑΡΗΣ,3
0312,ΔΗΜΟΣ,ΒΟΥΛΑΣ,3
0313,ΔΗΜΟΣ,ΒΟΥΛΙΑΓΜΕΝΗΣ,3
0302,ΔΗΜΟΣ,ΑΓΙΟΥ ΣΤΕΦΑΝΟΥ,3
0305,ΔΗΜΟΣ,ΑΝΟΙΞΕΩΣ,3
0317,ΔΗΜΟΣ,ΔΙΟΝΥΣΟΥ,3
0318,ΔΗΜΟΣ,ΔΡΟΣΙΑΣ,3
0325,ΚΟΙΝ.,ΚΡΥΟΝΕΡΙΟΥ,3
0340,ΚΟΙΝ.,ΡΟΔΟΠΟΛΕΩΣ,3
0344,ΚΟΙΝ.,ΣΤΑΜΑΤΑΣ,3
0326,ΔΗΜΟΣ,ΚΡΩΠΙΑΣ,3
